,idx,class,conversation
494,494,직장 내 괴롭힘 대화,"지수야, 이번 주말에 계획 있어?
아니, 아무것도 없어!
정말? 그거 좋은 것 같아. 나랑 어디 갈래?
허? 야근?
아니. 사적인 곳에 가고 싶어.
허? 미안해. 그게 아닌 것 같아.
그게 아닌 것 같아? 정말 나랑 어딘가 가고 싶지 않아?
아니, 그게 아니야. 사적으로 매니저를 만나는 게 옳지 않다고 생각해.
뭐야? 지금 매니저 말 안 듣는 거야? 정신 나갔어? 회사에서 해고당하고 싶어?
아니. 너무 불공평해."
495,495,직장 내 괴롭힘 대화,"길동 씨, 이거 해 주세요.
네! 뭐예요?
양말이 찢어졌으니 사 주세요.
네?
아니요, 사장님이 부탁하시면 사셔도 됩니다.
네.
제가 사줄 테니까 사 주세요.
네.
먼저 당신 돈을 모아서 나중에 갚을게요.
오, 고맙습니다. 그냥 두세요.
네."
496,496,직장 내 괴롭힘 대화,"길동아, 또 틀렸어!!!
어머, 미안해, 김.
미안하다는 말 듣는 게 지겹고 지쳤어!!
미안해.
김, 뭐가 문제야?
아, 이거 진짜 짜증나, 길동아, 너무 느리고 일도 못하잖아, 스트레스 받아!!!

예상대로야. 처음 봤을 때부터 형편없을 줄 알았는데, 예상대로야!!
아, 이거 진짜 짜증나, 길동아, 왜 그냥 멍하니 서 있니!!
미안해, 김.
길동아, 뭐 하는 거야, 먹는 거 말고?

.
대답도 안 하냐??

. 미안해.
길동아, 미안하다는 말 밖에 할 말이 없니?

.
자리로 돌아가, 널 보고 싶지 않아!!"
497,497,협박 대화,"내가 사고를 일으킨 게 아니야.
내 눈으로 네가 운전하는 걸 봤어.
아, 알겠어. 하지만 내가 고의로 한 건 아니야.
믿을 수가 없어.
미안해. 다시는 그러지 않을게.
이 새끼야, 내가 하는 짓을 봐.
이게 친구들이 하는 짓이야?
네 친구들이 내 소중한 말을 그렇게 대하잖아.
이번엔 용서해 줘.
증거를 경찰에 넘겼고 네 가족을 망칠 테니까 기대해."
498,498,갈취 대화,"안녕??
엄마 안녕. 형기 담임이에요!!
어머나, 안녕!
형기 요즘 성적이 별로에요.
그럴까요?? 형기가 요즘 집에서 열심히 공부하는데 잘 안 되는 것 같아요.
제 생각엔 형기가 아무리 열심히 공부해도 성적이 안 오르는 것 같아요. 그러니까 그냥 성적 올려주면 돼요. 하지만 진심을 보여주면 바로 할 수 있어요.
어머나. 그럴까요?? 그럼 찾아가볼게요.
잘 소통해요. 기다릴게요, 엄마.
알겠어요."
499,499,기타 괴롭힘 대화,"동현아, 왜 항상 긴팔을 입어?
허? .
아 맞다. 팔이 하나 없잖아.
긴팔이 더 좋아.
여름에 너무 더운데 왜 긴팔을 입어?
그만해.
왼손잡이라면 큰일 났을 텐데, 그렇지?
뭐?
그렇지? 팔이 하나밖에 없다면 선택의 여지가 없잖아?
좀 지나치다고 생각하지 않아?
내가 뭐야? 내가 만든 게 아니야. 그냥 네가 걱정돼.
걱정돼? 지금 내가 걱정돼?"
500,500,갈취 대화,"자기야, 뭔가 필요해!
어떤 종류?
음, 가방이 필요해. 500만원만 줘.
허?갑자기?자기야, 며칠 전에 가방 사줬지?
그거 내 생일 선물이었어. 여자친구한테 주면 돼!
매년 얼마씩 달라고 하는지 알아?매년 수천 달러씩. 미래를 생각해서 돈을 모아야지.!
어머, 자기야, 결혼하면 어차피 같이 쓸 거니까 나한테 낭비할 거야?! 내가 가방 사줄 돈 안 주면 화낼 거야?!
아니,
그럼 돈 보내줘, 알았지?! 자기야, 사랑해.
아, 알았어."
501,501,직장 내 괴롭힘 대화,"정말 별로에요, 김매니저
허?
내가 그렇게 말했는데도 아직도 이해가 안 가?
허? 무슨 소리야?
내가 우리 팀 선배들 응원하러 나가라고 했는데
두 번이나 나갔잖아.
알아, 우리 어렸을 때는 후배들이 다 나가고 선배들은 전혀 신경 안 썼잖아.
.허?
요즘 젊은이들은 자기만 생각하고 자기 권리만 찾는 거 아니냐?
.이해가 안 가.
봐, 예의 없이 대답하네."
502,502,직장 내 괴롭힘 대화,"야, 오늘도 돌아왔구나
아, 미쳤나 보다. 오늘도 놀려야 하나?
내 발 밑에 쓰레기통이 바로 있어? 비울 수 있어? 아, 그리고 쓰레기통도 비울 수 있어?
허? 내가 좀 전에 비웠지?
아, 비웠어? 그럼 사무실 거울 좀 닦아줄래? 너무 더러워서 얼굴이 안 보여.
정말 미안하지만, 내가 여기서 일하는 건 그런 거 아니야.
뭐라고??? 지금 뭐라고 했어??? 어떻게 감히 상사한테 그런 말을 할 수 있어???
아, 미안해. 그냥 잡일 같아서 한 거야.
잡일?? 누군가는 해야지. 네가 하고 있고, 필요한 모든 걸 하고 있는데, 왜 그러는 거야?
아, 그럼 조용히 있을게."
503,503,갈취 대화,"이렇게 서둘러서 어디 가는 거야?
어머, 누구야?
알 필요도 없지만, 종이 봉지를 너무 꽉 잡고 있어.
신고할 거야!! !
경찰이 더 빠를까, 아니면 내가 더 빠를까?
비명을 지를 거야!
소리쳐, 소리쳐, 소리쳐. 이리 와, 사람들아. 이 여자가 날 도둑이라고 부르고 있어.
제발 날 그냥 가게 해 줘.
종이 봉지는 내버려둬.
헛소리 그만해."
504,504,직장 내 괴롭힘 대화,"길동 씨, 여기 온 지 얼마나 됐어요?
아직도 하고 계신가요?
아직도요? 왜 못해요
미안해요
하. 정말요
미안해요
아니요, 길동 씨를 좋아해서 하는 거예요, 빨리
정말
미안해요
누가 당신이 고졸이 아니라고 하겠어요?
허? 미안해요"
505,505,기타 괴롭힘 대화,"왜 그렇게 돼지야?
왜 놀리니?
아, 그래서 괴롭힘 당하는 거구나.
아니.
솔직히 말해서, 너는 200kg이 넘잖아.
아니, 너는 100kg이야.
뚱뚱한 돼지야, 먹는 걸 멈추고 나가.
날 내버려둬.
놀리는 걸 멈추고, 가서 먹어.
알았어."
506,506,갈취 대화,"야, 돈 있어?
돈 없어
요즘 빈털터리야, 뭔가 사려면 돈이 필요해. 일주일 후에 갚을게
나도 돈 없어
야, 며칠 동안 돈 좀 빌려줄래?
나도 돈 없다고 했잖아
야, 왜 친구한테 그렇게 인색해? 돈 빌려주는 게 뭐야? 그냥 돈 달라고 해
지난번에도 갚지 않았잖아
죽고 싶어? 아르바이트를 해서 돈을 벌거나 부모님께 달라고 해.
미안해."
507,507,기타 괴롭힘 대화,"야. 하지만. 이게 옳은 방법인가???
맞아, 멍청아!!
야, 하지만 왜 계속 욕해??
왜? 듣고 싶지 않아??
당연히 듣고 싶지 않겠지
내가 뭘 하길 바라는 거야, 멍청아
아니, 정말 기분 나쁘게 만드는 거야??
내가 뭘 하려는 거야, 멍청아
그만해
내가 싫어, 멍청아?"
508,508,갈취 대화,"일주일에 백만 원.
어떻게 저축할 수 있겠어!
못 얻으면 아무것도 못 해.
뭐. 어떻게
내 장기를 팔거나 그런 거.
미쳤어?
그냥 얻으겠다고 해.
미쳤어!
돈 앞에서 정신 나간 사람이 어디 있어?
절대 얻을 수 없어!"
509,509,직장 내 괴롭힘 대화,"정한아, 내일 계획 있어?
아니, 아니!
정말? 좋아. 그럼 내일 나 대신 업무 회의에 가.
허? 왜 갑자기 이러니?
아니. 그냥 회사에 있고 싶어서 정한이 실력을 보러 갈게.
아. 미안해. 할 일이 있어서.
미안, 미안해, 갈게.
아니. 할 일이 있어서 네가 가는 게 맞는 것 같아.
뭐? 농담이야? 매일 야근하고 싶어?
아니. 그게 아닌 것 같아."
510,510,갈취 대화,"야, 김계란, 가게 갈래?
오. 응
야, 초코우유랑 소시지빵 사줘.
돈. 줘?
야, 너네 집이 잘 산다고 했잖아? 내가 좋은 말 하면 사줘.
돈 있으면 살 수 있어.
네 아빠는 열심히 일해. 야, 돈 많으니까 운이 좋은 거겠지. 너희 자식들이 아빠 위해 열심히 일한 거 아니냐?
시끄럽게 굴지 마.
아, 너 때문에 피곤하니까 찐빵도 사줘. 알겠어."
511,511,기타 괴롭힘 대화,"이 여자는 뭐하는 거야, 집 구석에 갇혀서 밥도 안 먹고?
뭐라고 했지?
남편이 퇴근하고 오면 먼저 인사하고 미리 음식 준비해야 하지 않아?
허, 방금 다 말했어?
난 내가 번 돈으로 살아,
하.
저 주름 좀 봐, 다 늙어서 아무것도 못 하잖아,
나 없이 살 수 있을 것 같아?
너무 심하지 않아?
뭐가 그렇게 심해! 이제 나가서 돈 벌 수 있어? 이 사회에서 늙은 여자는 취직도 못하는데, 아무것도 모르면서 왜 대답해?
뭐라고?"
512,512,기타 괴롭힘 대화,"배달이 도착했습니다.
알겠습니다. 그만하세요.
배달료는 1,000원입니다.
뭐요? 배달료? 방금 20만원 주문했어요?
네, 하지만 고정 수수료가 있습니다.
뭐요? 배달할 때 너무 많이 말해요.
오토바이 탈 때 대꾸하지 마세요.
죄송합니다.
어디서 장난하세요?"
513,513,갈취 대화,"허? 야, 이거 디자이너 옷 아니야?
허? 아. 엄마가 생일 선물로 사줬어.
어머, 이거 빌릴 수 있어?
허?? 아냐. 엄마가 사줬어.
아냐, 부탁하지 않았어? 하루만 빌려줘.
아냐. 미안해. 정말 소중해.
오늘 데이트할 때 입을 옷이 없어. 이번 한 번만, 알았지?
옷이 많잖아. 지금 입고 있는 걸 입어도 돼.
아, 정말 모르겠어. 내일 돌려줄게. 내가 가져갈게.
아냐. 진짜야. 돌려줘."
514,514,갈취 대화,"김리병, 이번달 월급 받았어?
네, 15만원이 왔어요. 이상병
정말? 군대에서 돈 필요 없잖아. 나한테 맡겨. 전역하면 이자와 함께 줄게.
정말? 아직 전역까지는 멀었어.
네, 아직 멀었어. 군생활 망치고 싶지 않잖아.
하지만 이상병, 뭐든 다 그래.
알겠어, 포기할게. 그냥 10만원 줘.
정말 필요해?
네 군생활 생각해서 하는 말인데.
이거다."
515,515,기타 괴롭힘 대화,"야, 헬퍼가 온다
이 녀석 정말 짜증나, 지난번에도 계속 날 쫓아냈어
IQ가 낮아서인가? 야, 내가 때려줄게
잘가, 얘들아
나가라고 하지 마
죽여버릴 거야, 나가
뭐야? 미안해
날 보면 죽여버릴 거야. 지금부터 반대 방향으로 가
좋아"
516,516,기타 괴롭힘 대화,"선생님, 이 녀석이 계속 저를 모욕하고 다른 사람들에게 저에 대해 거짓말을 해요.

그래서
저는 그 녀석과 이야기하고 화해하고 싶어요.
알았어요.
선생님, 뭐가 문제예요?
야, 꼬마야, 이 꼬마에게 거짓말을 하면 어떡해, 바보야?
응, 저는 아무것도 안 했는데, 이 꼬마가 그런 말을 했어?
선생님, 저는 그런 적이 없어요.
야, 바보야, 빨리 사과해.
아, 알았어요, 선생님, 알겠어요. 야, 미안해요. 학교 끝나고 옥상에서 화해하자.
너희 둘은 지금부터 잘 지내야 해."
517,517,협박 대화,"가야야 여기 와
미안해
G 그게 다 미안한 거야?
내가 뭔가 잘못한 거야? 우리 둘 다 잘못했어
G 뭐라고? 그렇게 말해? 입을 찢어
G 나쁘지 않아
G 그럼 찔리고 싶어?
나, 알았지?
G 아니, 망치로 머리를 때릴 거야!
경찰에 신고할게"
518,518,갈취 대화,"야, 후배야, 내 스타킹이 없어졌어.
허?
스타킹 사야 하는데 돈이 없어. 천 원 있어?
허? 아니야.
천 원 있어?
응.
진짜? 천 원 있어?
미안해.
날 때리고 나오면 열대야로 때려줄게.
수업 끝났어. 들어가자.
운이 좋은 것 같아?
응."
519,519,갈취 대화,"오늘 제 생일이에요
어떻게 해야 하나요
오늘 제 생일인데 생일선물이 없어요?
야, 생일 축하해
그냥 말해??? 선물 없어??
지금 왜 나한테 이러는 거야
선물 달라고 안 하면 인스타그램에서 나한테 플러팅한 부분 스크린샷 올려줄게
기프트 카드 있어"
520,520,갈취 대화,"야, 100원 줄 테니까 빵 사. 두 개.
100원으로 빵을 어떻게 사?
야, 못 사? 돈 아니야? 사라고 하면 사. 너무 시끄럽잖아.
이걸로 살 수 없어.
야, 돈 없어? 네 돈으로 살 수 있어. 돈 많잖아.
아니, 돈 없어.
야, 찾아보면 100원에 하나 살게.
아, 이걸로 워크북 하나 사야겠다.
빵 살 수 있어. 돌려줘.
돌려줘."
521,521,기타 괴롭힘 대화,"올해 몇 살이세요?
저는 00살이에요.
야, 그럴 수 없어. 빨리 결혼해야지.
저는 아직 재정적으로나 다른 면에서 준비가 안 됐어.
흠. 공무원과 결혼해야지.
안정적인 직장을 가진 사람이 비슷하게 안정적인 사람을 만나고 싶어하지 않을까?

아니, 그게 사실이 아니야.
아. 맞아.
대기업 같은 대가족의 사람과 결혼하지 않을 거야, 그렇지?
물론 아니야."
522,522,갈취 대화,"우리 애가 졸업한 건 당신이 학교를 졸업했기 때문이라고 생각해?
아니요.
하지만 내가 말했을 때 왜 돈을 보내지 않았어?
모든 곳을 찾아봤지만 안 됐어.
그럼 아르바이트를 해야 하지 않아?
일할 시간은 없지만 준비하고 있어.
그럼 엄마한테 카드로 현금 선급금을 받으라고 해.
좀 지나치잖아.
날 쫓아다니고 싶어?
아니요.
오늘 밤까지 PC방에서 돈을 벌어서 내게 가져와. 그러지 않으면 내가 네 집에 갈게."
523,523,직장 내 괴롭힘 대화,"매니저님, 이번엔 휴가 가도 될까요?
휴가? 왜??
잠깐 쉬고 돌아오고 싶어요.
휴가 가고 싶은 사람이 당신뿐인가요?
그게 아니에요. 이번에는 다른 직원들은 다 나갔는데, 6개월째 못 간 사람은 저뿐이에요.
글쎄요, 당신은 일을 잘하시니까 조금만 더 기다려 보세요!
저번에 이 말씀하시고 날 보내지 않으셨어요?
김 매니저님, 영원히 떠나고 싶으신가요?
죄송합니다.
그럼 지금부터 후회할 일은 하지 마세요."
524,524,직장 내 괴롭힘 대화,"아 진짜! 이거 하나만 못하냐?
미안해. 아직도 모자라.
몇 번이나? 김인턴, 정말 다 해 줄 거야!!
아니.
배우고 싶어? 왜 며칠째 같은 걸 물어? 허? 날 화나게 하려고 일부러 그러는 거야??!
그게 아니야. 말해도 어려울 때마다 물어보면 돼.
아니, 죽으라고 하면 죽은 척 하잖아? 적당히 해야지. 내가 네 일 이야기하려고 회사를 나간 줄 알아!?
미안해. 아직도 모자라.
그럼 왜 우리 회사에 왔어? 허? 회사를 위해 뭘 할 수 있을지 생각해야지. 들어와서 그냥 짐처럼 굴면 쯧. 직접 해!
응. 알겠어."
525,525,기타 괴롭힘 대화,"공부는 진짜 못하는데 열심히 하잖아? 성적 올라갈 것 같아?
너무한 거 아니야? 그냥 네 갈 길 가.
야, 지금 나한테 대꾸하는 거야? 미친 거야? 맞고 싶어?
그만해. 내가 뭘 잘못해서 이럴까?
정말 몰라서 묻는 거야? 너무 멍청해. 그냥 싫은 거야.
응, 미안해.
미안하면 나가, 멍청아."
526,526,직장 내 괴롭힘 대화,"야, 나한테 부탁한 건 어디 갔어?
어제 언급한 데이터, 팀장.
그럼 내가 말한 대로 해.
어제 부탁한 건 이틀 걸릴 예정이었어.
아, 매니저가 지금 봐야 해.
팀장, 부탁해.
빨리 한 시간 안에 줘.
부탁해, 내가 할게.
안 되면 너랑 내가 성과 평가를 끝낼게.
알았어. 알겠어."
527,527,갈취 대화,"무료 이벤트라서 왔는데 이거도 받아야 하나요?
물론이죠. 세상에 무료인 게 어디 있어요?
아니요, 그럼 무료라고 써서는 안 됐어요.
그럼 처음부터 안 준다고 했어야죠. 이미 받았으면 어떡해요?
아니요, 정말 몰랐어요.
이미 10만원 냈어요.
아니요, 제대로 설명해야 해요.
학생 시험만 무료인데 학생도 모르는 걸 왜 물어보세요?
아니요.
계속 이러면 경찰에 신고할게요.
네."
