,idx,class,conversation
469,469,기타 괴롭힘 대화,"와, 여기 자폐아가 있어. 정말 지저분해
아니, 난 그런 거 없어
그거야, 우리 애는 장애가 있어. 우리 애는 장애가 있어
아니, 그러지 마
아니, 그러지 마!!
그만해. 신고당할 거야.
그는 폭력을 행사한 게 아니지만 신고당하고 있어. 이 애 때문에 지저분해.
나와서 방에 있어, 바보야. 엄마가 너를 낳고 미역국을 맛있게 먹었어?
그만해!
우리 애가 또 엄마랑 놀고 있어서 움츠러들어. 울어, 울어, 울어"
470,470,협박 대화,"오늘 당신 아들이 학교에 오는 걸 봤어요.
그는 누구야? 왜 나한테 이러는 거야!
신중하게 생각해.
나는 누구에게도 아무 의미가 없어.
그게 당신 생각이야.
뭘 원해?
뭘 원해? 더 잘 알아야지.
모르겠어.
이틀 전에 있었던 일을 생각해. 아들을 계속 보고 싶다면, 재빨리 생각하고 데려가는 게 낫겠어.
알았어."
471,471,협박 대화,"환자분, 여기 누워주세요. 입을 벌리세요. 바로 치료를 시작하겠습니다.
아, 네, 이렇게 누워야 하나요? 아, 하지만 궁금해서요. 이 병원은 환자를 과다 치료한다는 소문이 있어요. 사실인가요? 실력이 보통인데 환자를 과다 치료하면 환자를 잃게 돼요.
어디서 들으셨는지 모르겠지만 그런 일은 절대 없을 거예요.
맞죠? 유명한 병원도 아니고 환자를 잘 대하지도 않아요. 농담이에요. 농담이에요.
하, 이미 짜증나는 거인데 더 짜증나게 만드시네요.
아니, 농담이에요. 왜 갑자기 욕을 하세요?
야, 이 환자를 패드 랩으로 단단히 묶어서 움직이지 못하게 해.
실례합니다. 왜 이러세요? 폭행이에요. 폭행이에요.
그럼 왜 화나게 하세요? 과다 치료는 안 할 거예요. 그냥 이빨 다 뽑아서 발치 비용만 청구할게요. 정말 고맙죠?
아, 미안해요. 그러지 마세요. 저는 그런 농담은 하지 않을 거예요. 정말 미안해요. 당신이 약하다는 게 친절하다는 건 알지만, 저는 세 명만 고르겠습니다. 저는 너무 화가 나서 그럴 수 없어요. 이게 싫다면, 치료비를 내줄 세 명을 골라서 신고하세요. 제가 다 골라드릴게요. 지금 전화하세요."
472,472,갈취 대화,"야, 당구 치러 갈게. 2만원만.
돈은 어디 있어?
네가 부잣집 아들이라는 소문이 돌고 있어.
돈 없어.
지금 내 가방은 구찌야. 팔거나 뭐.
이거 졸업 선물이야.
선물이면 뭐야? 어쨌거나 빨리 돈 줘. 아니면 카드.
진짜 돈 없어.
빨리!! 당구장이 문을 닫아.
이게 끝이다. 다시 이러지 마.
알았어, 알았어. 잘 쓸게."
473,473,기타 괴롭힘 대화,"야, 왜 언니가 된 지금은 내가 언니보다 못한 게 이렇게 많아?
엄마, 정말 멍청하지 않아? 누구 유전자를 물려받아서 이렇게 잘해?
엄마가 엄마로서 충분하지 않아서 지금 이렇게 엄하게 대하는 거야. 집에서 사는 게 정말 힘들어.
나가서 살아. 독립할 돈 있어? 멍청한 머리로는 나가서 일할 수 없다는 걸 몰라? 언니라면 몰라?
엄마, 언니하고 계속 비교하지 마. 내가 못하는 게 있다면 언니보다 잘하는 게 있어.
언니보다 뭐 잘해? 뭐야? 하루 종일 먹고 살찌는 거? 그게 내가 잘하는 거야.
그 외에는 언니보다 국어와 사회가 더 잘해. 그거 생각 안 해?
너보다 두 살 어린 언니랑 공부로 경쟁하고 싶어? 기본적인 태도로 보면 언니보다 못하잖아.
그래서 짜증나는 거야. 그런 걸로 날 이기면 기분이 좋아? 언니를 이기고 언니처럼 될 수 있다고 생각해? 너무 한심해. 아니, 그게 아니야. 그런 사소한 걸 생각하면 나도 뭔가 잘한다고 말하는 거야.
그게 얼마나 사소한지 알아? 언니보다 잘하는 게 또 없니? 할 말이 없어서 한참 생각하다가 만든 거야. 그런 생각 그만하고 공부해. 공부해. 알았어. 그만 말해. 다 알아. 그만 말해."
474,474,갈취 대화,"야, 너. 이리 와.
네? 나?
네, 너. 집까지 버스비 없어. 만 원만 빌려줄 수 있어?
아. 나. 돈 없어?
정말? 그럼 찾아보면 열 원에 하나 살 수 있어?
아. 나. 정말 없어.
거짓말했어? 이게 뭐야?
아, 정말 돈이 있다는 걸 몰랐어.
거짓말했으니까 다 가져가.
아니, 정말 돈이 없어. 제발 줘.
거짓말하면 안 돼. 아니면 네가 맞다면 만 원만 줄 수 있어?
정말 미안해. 돌려줘."
475,475,갈취 대화,"야, 그만해
네, 나?
아, 신발, 벨트, 가방 예쁘네?
오. 네. 고맙습니다
아니, 고맙다는 말로 충분하지만 지금 바지가 좀 크고 곧 면접을 가야 해
네?
아니, 동생 바지가 좀 크니까 벨트 빌려줄게
아니.
면접 떨어지고, 비관하고, 한강에 빠져 죽고, 죽는 동안 널 엄청 욕하고 싶어? 네 미래를 욕하고, 알잖아
오. 아니
그럼 좋은 말 하면 나한테 줘."
476,476,협박 대화,"내 부하를 구하지 않으면 바로 죽여버릴 거야.
넌 누구야?? 구해.
더 말할 필요도 없이 지금 구해
잠깐, 피가 너무 많이 나!
죽고 싶어? 구해!!
지금 구해. 피가 너무 많이 나. 과다출혈의 위험이 있어
지금 구하지 않으면 바로 죽여버릴 거야.
. 준비할 시간이 필요해!
지금 당장 수술실로 들어가서 구해!
준비할게."
477,477,갈취 대화,"야, 돈 좀 빌려줘.
허? 지난번에도 갚지 않았잖아.
그게 다야. 지금 당장 급히 필요해서
그래서 이번에는 쉽지 않을 것 같아.
정말 하고 싶어? 계속 만나야 할 거야. 감당할 수 있어?
얼마나 필요해?
천만 원 빌려줘.
지금은 그렇게 돈이 없어.
그럼 지금 당장 빌려줘. 지금은 대출받을 수 없어.
뭐?"
478,478,갈취 대화,"야, 문 열어! 문 열지 마!!
아. 왜 여기 있어? 왜 우리 집에 있어?
왜 여기 있어? 야, 옷 좀 볼게.
옷이 있어. 왜 옷이 있어?
야, 이거 방금 나온 비싼 브랜드 옷이야?
응, 아빠가 사준 거야. 가져갈 수 없어. 가져가지 마.
누가 가져가? 며칠 입고 반품할 거야, 그렇지?
가져가지 않으면 아빠가 화낼 거야. 다른 건 뭐든 가져가.
이 애는 비싼 거 정말 까다로워. 그냥 가져갈게. 아빠한테 학교에 두고 왔다고 말해.
근데 엄청 비싼 거니까 너무 신경 쓰지 마.
야, 걱정하지 마, 11월쯤에 반품할게.
며칠이 아니야. 거의 두 달이잖아.
그럼 뭐 할 거야? 야, 이거 얼마야? 그냥 예의상 가져간 거야. 조심하세요. 깔끔하게 입고 반품할게요."
479,479,갈취 대화,"야.
나.나?
그래 너.지금 돈 없어.1만원밖에 없어.
뭐.뭐.말도 안 돼
줄 거야?
돈 없어!!
거짓말 하지마, 편의점에서 나오는 거 봤어.
그거,그거!!
말도 안 돼.가진 거 다 줘.
하지만.
빨리!!!!!맞아서 정신 차리고 싶어??"
480,480,갈취 대화,"목사님, 건축 기금으로 이만큼 주셔야 합니다.
오, 집사님, 우리 가족에게는 소중한 돈입니다.
주님께서 다 보상해 주실 겁니다.
이 돈을 어떻게 저축하셨어요?
회개하고 천국에 가야 하지 않을까요?
어떻게 다른 방법으로 할 수 없겠어요?
예수님 앞에서 부끄럽지 않으세요?
오, 목사님.
함께 기도합시다. 우리 목사님이 용기를 가질 수 있도록!
집사님. 아니요. 손자 학비입니다.
오, 목사님! 정말 힘듭니다!"
481,481,기타 괴롭힘 대화,"오, 오랜만이네요.
안녕하세요, 잘 지내셨어요?
야, 근데 살 좀 찐 것 같아?
아. 맞아요.
남자들은 여자가 이렇게 살이 찐 걸 싫어해요. 빨리 살을 빼야 해요.
네, 살을 빼겠습니다.
그리고 쌍꺼풀 수술은 생각하고 있지 않아요?
뭐? 하하. 글쎄요.
제 생각엔 쌍꺼풀 수술이 필요할 것 같아요. 지금 눈이 처져 있고 졸려 보여서 전체적인 인상이 우울하죠. 맞죠?
네. 생각해볼게요."
482,482,기타 괴롭힘 대화,"아, 멍청한 프린터 같네
야, 이게 뭐야
프린터가 제대로 안 돌아가네
내가 해야 하나?
어머, 대박
어머, 기계야
맞아
카카오톡 프로필 사진 바꾸는 법도 모르냐?
그렇게 나쁘지는 않아
야, 그거 맞는데 우리 할머니가 너보다 더 잘해"
483,483,기타 괴롭힘 대화,"와, 아무것도 모르는 척하는 게 정말 소름 돋네
허?
내 등 뒤에서 떠드는 거야?
뭔 소리야?
아빠 없어? 엄마가 매일 밤 집에 오지 않아?
허?
그래서? 부모님이 널 더 잘 키우지 말았어야지.
뭐?
제대로 된 부모가 아니니까 뭘 알아?
미안."
484,484,갈취 대화,"야! 잠깐 와봐
나? 왜 이러고 있니?
요즘 뭔가 필요하니까 돈 좀 줘
나도 돈 없어
얼마 전에 용돈 받았어?
워크북과 학용품 살 돈이야
다시 용돈 받을 수 있어
지난번에도 돈이 부족했어
아르바이트가 아니니까 내가 할게, 뭐 해야 할지 말해
부모님이 뭐라고 하실까?"
485,485,갈취 대화,"야, 돈은 언제 입금할 거야?
시간 좀 줘.
미친 놈이야. 더 이상 기다릴 수 없어.
어떻게든 돈을 가져오도록 노력할게.
이제 다 끝났어. 네 누드 사진을 네 주변에 있는 모든 사람에게 보낼게.
정말 미안해. 일단 100만 원 줄게.
이번에는 참을게. 다음 주까지 돈 가져와.
알았어, 알았어. 미안해."
486,486,기타 괴롭힘 대화,"야, 어떻게 살아?
뭐라고 했어?
토하기 쉬운 몸으로 어떻게 살아?
그런 말 하지 마.
뭐라고 했어? 돼지야.
날 내버려둬.
나랑 경쟁하려는 거야?
그냥 걱정하지 말라고 해.
이 못생긴 놈은 도대체 어디서 대답하는 거야?
그러지 마, 제발."
487,487,기타 괴롭힘 대화,"야. 너희 둘은 뭐야?
아, 들켰어. 뭐, 커플이야?
뭐?
왜 놀라? 네 남자가 너만 사귀는 게 정상이야?
뭐?
네가 나보다 뭐가 더 좋은 거야? 외모? 몸매? 나는 잠깐 사귀기에 좋은 여자일 뿐이야.
그리고 이 남자가 너한테 잘 어울린다고 생각해? 아니, 전혀 아니야.
하.
이 남자가 너한테 너무 질려서 나한테 온 거야. 그 남자를 너무 나쁘게 생각하지 마.
아.
널 가졌을 때 잘 대해줬어야지. 네가 나한테 질리는 여자라면 어떡해?"
488,488,직장 내 괴롭힘 대화,"안녕하세요.
뭐가 문제야?
아, 개인적인 이유로 7월 30일에 연차를 써야 해. 괜찮을까?
아니, 내가 바쁜 줄 알면서 내 연차를 쓰는 거야?
허? 아. 아니면 날짜를 정해 놓았다면 그때 연차를 써.
날짜를 바꿀 수 있다면 그렇게 바쁘지 않은 것 같은데, 정말 써야 해?
아. 은행에 가서 대출을 받아야 해.
아니, 연차는 직접 써야 해. 왜 나한테 날짜를 물어보고, 내가 정해 달라고 해? 진짜, 작은 일이라도 직접 할 수 없니?
아. 아니. 날짜를 정하고 다시 말해줄게.
진짜, 제대로 하는 게 뭐야? 나가, 귀찮아."
489,489,갈취 대화,"야, 잘생긴 남자, 이리 와.
허?
내가 잘생겼다고 생각해서 왔어? 운이 없구나. 돈 줘.
허?
한 번 맞고 나서야 듣는 친구야? 좋아, 케이크 한 조각 먹자.
허!
넌 비꼬는 거야. 난 그냥 가볍게 만졌을 뿐이야. 재밌는 소리가 나. 어렸을 때 배를 누르면 소리가 나는 테디베어가 생각나. 아, 생생히 기억나.
허? 왜 이러는 거야?
얼굴을 맞으면 어떤 소리가 날까? 궁금하네. 궁금해?
좋아, 그냥 돈 줄게, 맞지?
자선하는 척하지 마. 귀찮잖아. 어디 보자, 어디 보자. 뭐야? 자주 가지고 다니지 않잖아. 손목에 찬 건 비싸 보여. 돌려줘.
아, 아니야. 그 시계는 할아버지 거야. 돌려줘. 아, 너무 어려워. 쯧쯧. 그럼 돌려주는 데 무슨 재미가 있어? 아, 맞아. 이 5,000원과 10,000원 ​​지폐 보이니? 너무 오래돼서 싫어. 엄마한테 새 거 사달라고 해. 이 시계 내가 가져갈게. 와, 이렇게 하면 담보 개념을 배우는구나.
이거 웃기잖아.
방금 짐 풀었던 것의 정확히 두 배를 가져와. 네가 못 하면 내가 할 수 있는 게 없어. 이 시계는 어디서 팔 수 있어?
아, 알겠어. 내가 가져갈게."
490,490,기타 괴롭힘 대화,"야, 엄마 닮았어?
아니. 왜?
그럼 아빠 닮았네.
왜 묻는 거야?
아니, 너무 못생겼어, 누구 닮았을까.
왜 우리 부모님에 대해 말하는 거야?
야, 그냥 입 다물어.
나한테 욕해도 돼, 우리 부모님은 건드리지 마.
야, 내가 웃기다고 생각해? 맞고 싶지 않으면 그냥 가만히 있어.
신고할게."
491,491,협박 대화,"김씨가 우리 개를 죽였어?
무슨 소리야?
우리 개가 닭을 물어 죽인 거 아니야?
모르겠어.
오늘 혀를 내밀고 죽었는데 약 안 주었어?
난 안 할 거야.
너만. 메리처럼 죽을 각오를 해야지.
무슨 소리야!
약을 주고 죽일 거야.
난 안 할 거야."
492,492,협박 대화,"이 사건에 대해 뭘 알아?
난 아무것도 몰라!
진실을 말해, 난 이미 다 알고 있었어
뭐? 정말 모르겠어! 모르겠어!
. 계속 이렇게 행동하면 힘들 거야
왜 나한테 이러는 거야!
내가 이걸 주면 심장마비로 죽을 거야
제발 그러지 마.
내가 주사를 놓기 전에 진실을 말해
좋아"
493,493,기타 괴롭힘 대화,"여기 귀여운 철수야, 돈 줄 테니까 핫도그랑 콜라 사. 나머지 돈은 가져가. 네 심부름이야.
핫도그랑 콜라 살 돈 없어.
?? 뭐야? 나머지는 네가 채워.
나. 돈 없어.
이 애가 더 말대꾸 하지? 사라고 하면 사.
돈 없어.!
아니, 돈 없어. 그게 네 일이야. 끝났어. 가서 빨리 돌아와. 알았어.
그럼 이렇게 잘 들어야 해. 내가 전에 다른 사람인 줄 알았어?"
494,494,갈취 대화,"돈이 너무 필요해, 좀 빌려줘
또? 얼마? 왜?
너무 말이 많아
빌릴 거면, 뭔가 말해
공손하게 줘 아니면 맞고 싶어?
돈 빌려줄 수 없어.
어디서부터 말해야 할까?
미안, 돈 빌려줄 수 없어
친구가 돈 빌려달라고 했어
미안해
진짜, 그냥 여기서 나가"
495,495,협박 대화,"야! 지금 당장 줘!!
줄 수 없어. 중요한 증거야!!
그냥 줘. 뭐든 할게. 제발 줘.
아니, 줄 수 없어. 경찰에 신고해서 갚게 할 거야.
야. 야, 우리 친구 된 지 몇 년 됐지? 알았지? 그냥 용서해 줘. 지금부터 좋은 사람이 될게.
용서받을 수 없는 죄야.
정말 줄 수 없어? 정말? 평생 감옥에 있는 걸 보고 싶어?
돈 가져가자, 알았지? 다시 시작할 수 있어.
선택의 여지가 없어. 이걸로 죽여버릴 거야.
야, 왜 이러는 거야? 진정해.
널 죽일 것 같아? 온 가족을 죽일 거야.
알았어, 이걸 없애버릴게. 그러지 마."
496,496,협박 대화,"내 책 가져갔어?

잠깐 빌렸어.
그럼 말해, 빌려줘.

잠깐 보고 두고 갈게.
근데 왜 아직도 가지고 있어?
왜 한 권만 가지고 이러는 거야?
지금 당장 돌려줘.
아직 안 읽었어. 다 읽고 너한테 줄게.
죽고 싶어? 지금 당장 돌려줘.
협박 혐의로 고소할 거야."
497,497,기타 괴롭힘 대화,"웨이터, 빨리!!!
야, 뭐야?
음식에 머리카락이 들어있어!! 지금 바로 만들게
미안해, 바로 바꿔줄게
그게 다야? 미안하면 무릎 꿇어야 하지 않아?
허??
미안하면 무릎 꿇어
아니, 미안해, 하지만
그럴 수 없지? 자존심이 강해서, 오마이, 그래서 무식한 사람은 못 한다고 한 거야?
.미안해."
