,idx,class,conversation
2099,2099,협박 대화,지금당장뉴스기사에서내려사실보도를한건데빨리내리라고팩트체크다진실보도하겠습니다쓰레기같은기사자꾸내는거내가보고있었어.김지수니딸맞지?어떻게알아.자꾸이런식으로하면네죽어버릴테니까알아서해뭐라고?네가뭔데내딸을고통스럽게없애버릴거야너절대안내려
2100,2100,기타 괴롭힘 대화,너가슴진짜아그래?엄마닮아서그래좀가리고뭔가싸보인다고?응가슴큰게뭐자랑이라고조심해나쁜짓당하기쉽겠다말을왜그렇게해내가뭘?그냥장난이지왜
2101,2101,협박 대화,당장우리아들과어머님저정말그이를사랑해요!.나는가난한사람과아들을생각이없네제가가난하지만그도저를정말절실히원하는걸요죽고싶니?내말이말같지않아?제발이러지말아주세요.그이없으면저는죽는거나마찬가지일거에요!.잘됐네.니년죽으면그냥바다한가운데던져버리지뭐어떻게그렇게까지하세요사랑하는게가난하고무책임하게아들과하려는너가죄가뭐니?안내가널죽여버리겠어어머님너무하세요.
2102,2102,협박 대화,무슨일일어나기전에당장그만둬니가짓이잘한짓이야?욕나오니까그만말해너그더러운다폭로할꺼야하기만해죽이고감옥갈테니까왜그러는건데제발끝내자아니너죽을때까지나아무데도정말무섭다네가이게장난같아?너랑목숨이야찾아오지도말고다시만나지도
2103,2103,갈취 대화,지금당신의딸이어디있는지알고있나?학교에있을텐데.아니당신지금나랑있어.네?아니그아이가왜.지금당장계좌로돈을입금하지않으면이아이한테좋은일이일어날거얌.안돼요!내딸!지금불러주는곳으로얼른입금해!어서!알겠어요얼른불러주세요.10분내로계좌로입금되는거확인되면이아이를풀어주겠다.알겠어요
2104,2104,직장 내 괴롭힘 대화,야너인사똑바로예?아못봤습니다팀장님너벼르고있었는데나를개미만큼도못하게생각하는거지?아닙니다정말못봤습니다죄송합니다됐어나도이제없는사람취급할꺼니까앞으로나한테보고서허락받는건꿈도꾸지마네?안됩니다넌승진도못하겠다내가책임지고그렇게만들어줄꺼야어디하늘같은팀장을무시해?죄송합니다앞으로인사열심히하겠습니다떠났다니자리로얼굴보기싫으니까봐주십시오앞으로잘하겠습니다
2105,2105,협박 대화,너어제왜어제?내가아눈치가없는거야뻔뻔한거야너때문에쪽팔렸잖아그래넌왜그렇게사냐?어제술을너무많이마셨나봐.미안해.기억이잘안나.어제무슨일이있었지.?내입으로쪽팔려너술도잘마신다는애가진짜기억이안나?정말이야.컨디션이좀안니가길동오빠한테했는지진짜기억안나?쪽팔려서정말.어이가없어서우리가다촬영해놨어.너네부모님엄하시다며이거보면기분이실까?얘들아내가미안해정말.기억은안나는데내가크게부모님께는연락드리지말아줘.너쪽팔리고열받으니까그럼좀맞자새끼야야맞으면안되지.오빠들도때리자.정신좀안그래?
2106,2106,갈취 대화,그전단지보고연락드렸는데요.리트리버찾으신다면서요?혹시어디서보시거나지금같이있나요?네엄청순하네요.진짜감사해요.어디로가면사례금드릴게요.어.장소는나중에알려드리고근데큰대형견인데사례금이너무아닌가요?그이상으로는못진짜죄송해요.그럼그냥뭐커서보양가게에드리면더모르세요?진짜왜그러세요.제하나밖에없는다름없어요.사례금더최대한원하는맞춰드릴게요.그럼뭐소소하게200만원주세요.그럼하나안다치게보내드릴게요.이번주내로드릴테니까먼저주시면안되나요?제가200만원이없어서요.그럼제가데리고있을게요.근데그주넘어가면바로팔아버릴겁니다.그럼지금바로돈보내드릴게요.빌려야하니까딱2시간만기다려주세요.제발안전하게해주세요
2107,2107,기타 괴롭힘 대화,이당장손님이미구매하신지한달이넘으셔서환불은어려우세요아니입고나갔는데사람들이안어울린다잖아요분명그때언니가이거어울린다고해서다들별로라잖아요손님.입으셨으면환불은더더욱내가이가게에쓴돈이얼마인데이거환불이힘들어?저희가게규정이어서어쩔수가없습니다죄송합니다나이거사진찍어서인터넷에후기다올릴꺼야어?손님이미지났고텍도떼셨고입으시기까지했잖아요그냥딱한본나가본거야한시간있다가바로집에왔어!!!!빨리환불해줘이러시면안됩니다환불안해줄꺼야?알겠어김아름너이름내가외웠으본사에전화해서클레임넣을꺼야내가여기고객인데가만안둘꺼야손님.죄송합니다.
2108,2108,기타 괴롭힘 대화,와.진짜저새끼개못생겼다.그니까.그냥얼굴밟은거아님?진짜역겹다.너네지금나보고하는말이야?아찔렸냐?근데찔릴만하긴해?그렇게사람비하하면서좋아?뭐래.뚱땡이같은년이말은잘하네.돼지가뭐이리꿀꿀대냐.진짜그렇게살지마.아어쩌라고얼굴개못생긴게할말은더럽게많네.니얼굴그정도면아니냐?진짜니같은얼굴이면답없다.진짜.너네잘해.그러는니넨진짜한심해보여.
2109,2109,협박 대화,지금너가대들어?내가잘못했어?나는너가시키는대로도대체왜그래너같이개념이없고말해도못알아쳐먹는사람한테는역시알아듣는구나?아까집에서들고나왔는데죽여줄까?너진짜끝까지가는구나?그럼헤어진다는말절대입밖으로꺼내지말고내말에만순종한다고해내가왜그래야되는데?내가불쌍하지도않아?지금껏보내온시간이아깝지도않냐고전혀안아까워나지금갈때까지갔다고알아들어?아니너정신병원지금이거범죄라고그래죽여봐내가너협박죄로고소해버릴거니까
2110,2110,협박 대화,니네가족한참좋을때지?죄송합니다.죄송?이라는말필요없고내가전에얘기한거나내놔지금은당장어렵습니다.그래?그럼나도어쩔수없네가족마라좀만.시간을주세요.그래.일주일준다안되요.그럼어쩔수없네못봐도꼭하겠습니다
2111,2111,기타 괴롭힘 대화,눈알은장식이니?너장님이야?미안해.다야?사람쳤으면부터해미안해잘못아진짜눈있으면좀앞좀보고다녀.미안해찐따같은게왜저리깝치는거야짜증나네진짜할까보다이제봐도짜증난다꺼져버려
2112,2112,협박 대화,오빠찾아오는거불편해왜??내가불편해?우리나는왜그러는거야도데체나는아직니가좋아상대방을지치게만들어.나는정리했어너는정리가참쉽다???나는어려운데?너나랑진짜헤어질거야?내마음은변함없어니네어머니12시까지하시나?딸하나있는거때문에곧가시겠네그게무슨말이야우리엄마는손대지마그럼정도껏알아서똑똑하게굴란말이야나는아니면안돼나를극한까지제발그럼다시만나
2113,2113,협박 대화,너도대체아내왜죽인거냐살려주세요뭐너도충분히벌받겠지만난널감옥에보낼없거든이자리에서칼맞자죄송해요제가돈이사람을죽였습니다.그건내가알것없고신기하게도너같은걸죽이면벌받지만뭐난그정도는각오한것아니겠냐죄송합니다.제아들병원비가죄송합니다.내아내를죽였냐그걸변명이라고하냐이살려주세요너이뻔뻔한고통스럽게죽일게
2114,2114,갈취 대화,엄마나아니돈준지얼마나됐다고또돈을엄마돈없어거짓말하지말고30만원그렇게어려워?저번주에도용돈주고이번에생활비가너무힘들어미안해아니엄마는엄마딸이30만원없는거지새끼로누가너를거지로봐.엄마속상하게왜그래아개같네학교에애들은3040만원받는데돈없는년으로왕따당해서내가죽어버리면그때내30만원넣을거야?이게못하는말이없어.!무슨말을하는거야아몰라지금30만원나집안들어가고죽어버리던지거야내가엄마야알겠어?아니.알겠어.
2115,2115,직장 내 괴롭힘 대화,야너이번에신입사원봤냐?진짜못생김너도봤냐?나도어제보고깜놀아니못생겼으면꾸미기라도하지얼굴도쌩얼그니깐.우리평균너쟤랑다음주에같은프로젝트들어가지않냐?아진짜할맛안나네야진짜불쌍난최대한안엮일라고아진짜다음주에같이어떻게하냐옆에가면냄새나는지알려주삼벌써짜증나네
2116,2116,협박 대화,시험지보여주지않으면꺾을거야컨닝은안돼좋게말할때들어선생님이계신데보여줘?선생님이딴곳보실때시험지를바꾸면돼저선생님은무서운분인데너안보여주면이따꺾는다고했어그러지마라무서우면잘해봐걸리면0점처리될꺼야.
2117,2117,갈취 대화,어이아가씨누구시죠?절아시나요?아니요그럼가겠습니다에이잠시만기다려봐요왜그러시는데요내가차를박았는데수리비가없네?돈좀빌려줄래요?무슨소리에요제가믿고왜요?한번만믿어봐요가겠습니다안줄거면나랑가시죠?
2118,2118,직장 내 괴롭힘 대화,씨이번에죄송합니다.다시동기인한번알려주면끝인데자네는매번이래.죄송하지만팀장님한테확인받고뭐그럼내가일부러그런다는거야.그건아니지만.그런식으로일할거면회사누가보면내가괴롭힌다고생각하겠어그런말씀은지나치십니다.그럼잘하던가.눈치도없이.다음부터는다시확인하겠습니다.팀장님도말씀가려서해주세요.
2119,2119,직장 내 괴롭힘 대화,영지씨오늘도커피네?제가요?오늘도요?네여기에말고커피탈사람이있나요?제가커피타는않을까요?머?지금내가커피마시고싶다니까그럼애초에처음부터타오질말던가왜갑자기안하는데처음엔첫월급타고해서감사의미로한건데요.영지씨지금장난해?회사안다니고싶어?여기모든사람들이원하는거야.네?그럼직접사오시면되지않을까요?뭐라고?위선한테잘보여야지밉보여도돼?이게밉보이는죄송합니다.
2120,2120,직장 내 괴롭힘 대화,석사맞아?학사애들보다일을더못하는거그래도있습니다열심히하면잘해야지.잘하겠습니다.신입들창피하지죄송합니다.나였으면이월급받고까지밖에일못하는게퇴사했을거야더열심히하겠습니다!씨는이일이랑안맞는거같아이직생각해.
2121,2121,갈취 대화,내가띄면다내놓으라고했지?죄송합니다.됐고좋은말로다내놔.시계목걸이반지까지다.이건안돼요.강제로뺏기전에얼른내놔.너내가만만하냐?아니예요.시계빼고지갑이든뭐든다드릴게요.내가뭐라그랬어.너가가지고있는거달라그랬지!당장내놓고내눈앞에서사라져버려제발요.이시계는마지막내놓지않으면너가한짓너다살려주세요.
2122,2122,기타 괴롭힘 대화,또공부하는척또또척이아니라거야어차피너해도안나오잖아그야공부시작한지얼마안됐으니까그건핑계고진짜야늘똑같이바닥치잖아머리빈듯노력중이야.결과가과정을근데무슨노력나중에보여줄게나중에보여줄게말만수고해라
